id,education,marriage,income,is_local,apply_amount,overdue_amount,credit_amount,overdue_months,overdue_number,extened_number,advanced_number,state
514,2,1,4,1,2000,0,13900,23,0,0,0,0
515,1,1,3,1,0,0,0,0,0,0,0,0
516,1,1,4,0,500,0,23500,1,0,0,0,0
517,1,3,3,0,7300,0,24600,29,0,0,0,0
518,2,1,4,1,500,0,42692,0,0,0,0,0
519,2,2,4,1,510,0,7526,17,10,0,0,0
520,1,1,4,0,500,0,15000,1,0,0,0,0
521,1,1,4,0,0,0,0,5,0,0,0,0
522,1,1,4,1,500,0,36300,1,0,0,0,0
523,1,3,4,1,6500,0,6500,1,0,0,0,1
524,1,2,4,1,800,0,40505,5,0,0,0,0
525,1,1,4,1,1100,0,43520,0,0,0,0,0
526,1,2,3,1,0,0,0,0,0,0,0,1
527,2,1,5,0,1300,0,11400,8,0,0,0,0
528,1,1,4,1,2499,0,2499,5,0,0,0,0
529,2,1,4,1,508,0,26339,7,0,0,0,0
530,1,1,3,1,1000,0,13500,0,0,0,0,0
531,1,1,4,1,0,0,0,0,0,0,0,0
532,4,1,4,1,500,0,114000,6,1,0,0,0
533,1,1,4,0,10000,0,170000,0,0,0,0,0
534,1,2,3,1,2800,0,10000,15,0,0,0,0
535,1,2,3,1,2000,0,4100,4,0,0,0,0
536,1,2,3,0,5000,0,20300,2,1,0,0,0
537,1,1,4,0,1000,0,3000,12,0,0,0,0
538,1,1,3,1,3900,0,393900,4,0,0,0,0
539,2,1,4,1,4500,0,4500,43,0,0,0,0
540,1,1,4,0,8400,0,8400,2,0,0,0,0
541,1,1,3,1,10000,0,10000,1,0,0,0,0
542,1,2,3,0,500,0,38025,1,0,0,0,0
543,1,1,3,1,53000,0,0,12,0,0,0,0
544,2,2,3,0,188,0,23430,1,0,0,0,0
545,1,1,5,0,2500,0,6350,0,0,0,0,0
546,1,2,3,1,3500,0,8500,5,0,0,0,0
547,1,2,4,0,300,0,39200,5,0,0,0,0
548,2,2,4,1,25000,0,25000,0,0,0,0,0
549,2,1,5,0,1600,0,21020,5,0,0,0,0
550,1,1,4,0,800,0,22900,0,0,0,0,0
551,2,2,3,0,500,0,82100,7,0,0,0,0
552,2,2,3,1,2650,0,7650,1,0,0,0,0
553,3,1,6,0,3000,0,130533,1,0,0,0,0
554,1,2,3,0,1000,0,5000,10,1,0,0,0
555,1,1,3,1,1000,0,33198,0,0,0,0,0
556,1,1,4,0,700,0,36485,2,0,0,0,0
557,1,2,3,0,2000,0,41306,1,0,0,0,0
558,1,2,3,1,500,0,19967,4,0,0,0,0
559,1,1,3,1,8300,0,32300,5,0,0,0,0
560,2,2,3,1,0,0,0,1,0,0,0,0
561,1,1,5,1,0,0,0,7,0,0,0,0
562,2,1,5,0,0,0,0,9,0,0,0,0
563,2,1,4,1,3200,0,168200,9,6,0,0,0
564,1,1,4,0,2350,0,0,1,0,0,0,1
565,2,1,4,1,168,0,2100,2,0,0,0,0
566,2,1,5,0,0,0,0,25,0,0,0,0
567,1,1,4,0,0,0,0,0,0,0,0,0
568,4,1,4,0,7000,0,145900,0,0,0,0,0
569,2,1,5,0,0,0,0,22,0,0,0,0
570,1,1,4,1,2000,0,13500,7,0,0,0,0
571,1,1,3,1,100,0,62300,0,0,0,0,0
572,1,1,3,1,1000,0,13000,0,0,0,0,0
573,2,1,4,1,500,0,37400,5,0,0,0,0
574,1,2,3,1,2000,0,2000,0,0,0,0,0
575,2,1,4,1,537,0,631000,2,0,0,0,0
576,2,1,4,1,0,0,0,0,0,0,0,0
577,1,1,4,0,5188,0,0,7,1,0,0,1
578,1,1,3,1,3198,0,7698,23,0,0,0,0
579,1,3,4,0,30000,1729,60000,9,0,0,0,0
580,1,2,3,1,500,0,34950,0,0,0,0,0
581,2,1,5,0,30,0,23198,0,0,0,0,0
582,1,1,4,0,1000,0,22700,0,0,0,0,0
583,1,1,4,0,50000,0,0,4,0,0,0,0
584,1,1,3,1,999,5,69814,19,0,0,0,0
585,1,1,3,1,4488,0,44088,1,1,0,0,1
586,1,2,3,1,2100,0,2100,0,0,0,0,0
587,1,2,3,1,9100,0,9100,0,1,0,0,0
588,1,1,4,0,1300,0,20501,0,0,0,0,0
589,1,1,4,1,0,0,0,0,0,0,0,0
590,1,1,3,1,3900,0,0,8,1,0,0,1
591,1,1,7,1,50000,0,600000,5,0,0,0,0
592,1,1,4,0,4188,0,4188,4,0,0,0,0
593,2,1,4,1,1800,0,16300,12,1,0,0,0
594,1,2,3,1,48000,0,233000,1,1,0,0,0
595,1,1,4,1,5000,0,30000,1,0,0,0,0
596,2,1,4,1,4000,0,42000,2,0,0,0,0
597,1,1,5,1,1000,0,215770,0,0,0,0,0
598,1,2,4,0,2000,0,2000,0,0,0,0,0
599,1,3,3,0,1000,0,4000,5,1,0,0,0
600,1,1,4,0,3000,0,103000,0,0,1,0,0
601,1,2,3,1,0,0,0,5,0,0,0,0
602,1,2,3,0,0,0,0,0,0,0,0,0
603,2,2,3,0,800,0,800,2,0,0,0,0
604,1,1,4,0,2000,0,2000,3,0,0,0,0
605,1,1,4,1,5000,0,435000,1,2,0,0,0
606,4,1,4,1,600,0,5000,1,0,0,0,0
607,2,1,4,1,0,0,0,0,0,0,0,0
608,1,1,4,1,3988,0,13988,11,0,0,0,0
609,1,1,3,1,1223,0,8846,0,0,0,0,0
610,1,1,4,0,500,0,11600,14,0,0,0,0
611,1,2,3,1,1000,0,21000,0,0,0,0,0
612,1,2,4,0,40,0,30559,4,0,0,0,0
613,2,1,5,0,3000,0,103000,2,1,0,0,0
614,2,2,3,0,1000,0,57600,0,0,0,0,0
615,1,1,6,1,500,0,25236,2,0,0,0,0
616,1,1,3,0,168,0,9000,3,0,0,0,0
617,1,1,4,0,998,0,7000,10,2,0,0,0
618,1,2,3,1,30,0,12926,0,0,0,0,0
619,2,1,4,1,1365,0,1365,54,0,0,0,0
620,1,1,4,0,10000,0,10000,2,0,0,0,0
621,2,1,5,0,30,0,1231810,28,3,0,0,0
622,1,2,4,0,168,6871,8868,3,2,0,0,1
623,1,1,4,1,4980,0,74980,4,0,0,0,0
624,1,1,4,0,500,0,20230,0,0,0,0,0
625,1,1,4,0,1000,0,16266,1,0,0,0,0
626,1,2,3,1,50000,0,405000,0,1,0,0,0
627,1,1,4,1,3000,0,5800,1,3,0,0,0
628,2,2,4,1,981,0,308000,1,0,0,0,0
629,2,2,4,1,1000,0,13000,0,0,0,0,0
630,2,2,4,1,0,0,0,0,0,0,0,0
631,1,1,4,0,500,0,407505,22,0,0,0,0
632,4,1,4,1,6500,0,16200,1,0,0,0,0
633,1,1,4,1,2500,0,2500,1,0,0,0,0
634,1,1,4,0,1100,0,43800,8,0,0,0,0
635,1,2,3,0,4500,0,4500,0,0,0,0,0
636,1,2,3,0,2000,0,6206,0,0,0,0,0
637,2,2,4,0,888,0,33388,0,0,0,0,0
638,1,1,6,0,1200,0,172600,0,0,0,0,0
639,2,2,3,0,229,0,6961,2,0,0,0,0
640,2,2,4,1,910,0,19910,0,0,0,0,0
641,1,2,3,1,1500,0,16162,4,1,0,0,0
642,2,2,3,0,2900,0,2900,9,0,0,0,0
643,1,1,4,1,3000,0,0,1,1,0,0,0
644,2,2,2,0,0,0,0,2,0,0,0,0
645,1,1,4,1,5428,0,5428,1,0,0,0,0
646,1,2,3,0,1324,0,100398,6,0,0,0,0
647,2,2,4,1,70000,0,0,17,0,0,0,0
648,1,1,3,1,0,0,0,2,0,0,0,0
649,4,1,6,0,5000,0,141500,5,1,0,0,0
650,1,2,3,1,0,0,0,7,0,0,0,0
651,1,1,4,0,557,0,7303,25,0,0,0,0
652,2,1,2,0,1900,0,40200,3,0,0,0,1
653,2,1,4,1,5800,0,640343,0,2,0,0,0
654,1,1,3,1,1200,0,214800,4,1,0,0,0
655,1,2,3,1,0,0,0,0,0,0,0,0
656,1,3,3,0,2000,0,14000,0,0,0,0,0
657,1,1,4,0,1480,0,20000,0,0,0,0,0
658,1,1,5,0,0,0,0,0,0,0,0,1
659,1,1,3,1,4000,0,8000,31,0,0,0,0
660,1,2,3,0,50,0,17080,0,0,0,0,0
661,1,1,4,0,500,0,53216,1,1,0,0,0
662,4,1,4,1,630,0,0,0,0,0,0,0
663,1,2,4,0,10000,0,37300,4,1,0,0,0
664,1,1,4,0,500,0,34300,18,1,0,0,0
665,2,2,4,1,1000,0,7400,0,0,0,0,0
666,1,1,4,1,1500,0,11309,6,0,0,0,1
667,2,1,5,0,0,0,0,29,0,0,0,0
668,1,2,3,1,0,0,0,1,0,0,0,0
669,1,2,3,1,0,0,0,1,0,0,0,0
670,1,1,4,1,12000,0,12000,1,2,0,0,0
671,1,1,3,1,2000,0,22500,17,0,0,0,0
672,1,1,4,0,500,0,28500,0,0,0,0,0
673,1,2,4,0,500,0,6700,0,2,0,0,0
674,1,1,4,1,0,0,0,6,0,0,0,1
675,1,2,3,1,666,0,39092,0,0,0,0,0
676,1,1,4,0,2000,0,448000,10,1,0,0,0
677,1,2,4,1,740,1018,42640,1,0,0,0,0
678,1,2,3,1,2000,0,106000,0,0,0,0,0
679,2,2,3,0,0,0,0,12,0,0,0,0
680,2,2,3,0,56000,0,218400,34,0,0,0,0
681,2,3,5,1,500,0,32400,1,0,0,0,0
682,1,1,3,1,1917,0,21999,0,0,0,0,0
683,1,2,3,1,2000,0,10500,5,0,0,0,0
684,1,1,3,1,7100,0,7100,1,0,0,0,0
685,1,1,3,1,148000,0,448000,2,1,0,0,0
686,1,2,3,0,2000,0,2000,1,0,0,0,0
687,1,2,3,1,0,0,0,1,0,0,0,0
688,2,1,4,1,0,70,0,1,0,0,0,0
689,1,1,4,1,0,0,0,0,0,0,0,0
690,1,1,4,0,0,0,0,8,0,0,0,0
691,1,1,3,1,0,188,0,26,0,0,0,1
692,1,1,3,1,0,0,0,4,0,0,0,1
693,1,1,3,1,500,0,146599,0,0,0,0,0
694,1,1,3,1,0,0,0,0,0,0,0,0
695,1,2,3,1,580,0,4100,0,0,0,0,0
696,2,1,4,1,0,0,0,4,0,0,0,0
697,1,2,4,0,500,0,1500,6,0,0,0,0
698,1,2,2,1,0,0,0,1,0,0,0,0
699,2,2,3,1,3000,0,165777,0,0,0,0,0
700,1,1,4,0,1500,0,35100,0,0,0,0,0
701,1,1,4,1,5000,0,5000,0,0,0,0,0
702,1,1,3,1,1000,0,0,0,0,0,0,0
703,2,2,4,0,1500,0,1500,4,0,0,0,0
704,1,2,3,1,1500,0,30100,0,0,0,0,0
705,1,2,3,1,1000,69,5750,1,1,0,0,1
706,1,1,4,1,2000,0,710000,0,0,0,0,0
707,1,3,4,1,2000,0,13500,2,1,0,0,1
708,1,1,3,1,1845,0,1845,17,0,0,0,0
709,1,1,4,1,2000,0,481940,0,1,0,0,0
710,1,1,4,1,1360,0,574008,0,0,0,0,0
711,1,2,3,1,0,0,0,0,0,0,0,0
712,1,2,3,0,600,0,80746,0,0,0,0,0
713,1,1,4,1,3000,0,23000,0,0,0,0,0
714,1,1,4,0,100000,0,100000,0,0,0,0,0
716,1,3,4,1,600,0,163200,8,2,0,0,0
717,1,1,4,0,0,0,0,4,0,0,0,0
718,1,1,4,0,0,0,0,1,0,0,0,0
719,1,1,4,1,1000,0,15000,7,0,0,0,0
720,2,2,4,1,580,0,27600,0,0,0,0,0
721,1,1,2,0,2500,0,7500,0,0,0,0,0
722,1,2,3,0,1400,0,29547,2,0,0,0,0
723,2,1,4,1,62000,0,200000,3,0,0,0,0
724,1,2,3,0,2000,0,25099,0,0,0,0,0
725,1,1,3,1,0,0,0,0,0,0,0,0
726,1,1,3,1,0,0,0,4,0,0,0,0
727,1,2,3,0,1000,0,5000,10,0,0,0,0
728,1,1,4,0,0,0,0,1,0,0,0,0
729,2,2,3,0,800,0,94370,1,0,0,0,0
730,2,2,3,1,5500,0,11000,19,0,0,0,0
731,2,1,5,0,40000,0,200000,12,0,0,0,0
732,1,1,4,0,1400,0,30650,0,0,0,0,1
733,4,1,4,0,1000,0,9900,0,0,0,0,0
734,1,1,3,1,200000,0,200000,6,1,0,0,1
735,1,1,3,1,20000,0,80000,3,1,0,0,0
736,4,2,4,0,39000,0,39000,1,0,0,0,0
737,1,2,4,0,1400,0,16900,11,0,0,0,0
738,1,1,4,0,30000,0,30000,2,0,0,0,0
739,1,1,4,0,0,0,0,1,0,0,0,0
740,1,1,4,0,4000,0,0,2,0,0,0,0
741,2,2,3,0,302,0,29012,24,0,0,0,0
742,1,1,3,0,0,0,0,1,0,0,0,0
743,1,2,4,0,500,0,7482,4,0,0,0,0
744,2,2,3,0,1500,0,28500,0,0,0,0,0
745,1,1,4,1,0,0,0,38,0,0,0,0
746,1,1,3,1,1000,0,14892,0,0,0,0,0
747,1,1,4,0,1000,0,9000,3,0,0,0,0
748,2,1,4,1,500,0,79000,0,0,0,0,0
749,1,2,3,0,2000,0,16000,0,0,0,0,0
750,1,1,4,0,500,0,540460,2,0,0,0,0
751,1,1,3,0,2801,0,2801,0,0,0,0,1
752,2,1,4,1,1000,0,7500,0,0,0,0,0
753,1,1,4,1,500,3629,5500,1,0,0,0,0
754,1,1,4,0,2498,0,2498,8,0,0,0,0
755,1,2,2,1,1000,0,53900,3,0,0,0,0
756,1,2,3,1,168,0,0,33,1,0,0,0
757,1,1,3,1,1398,0,5398,0,2,0,2,0
758,1,1,3,1,1500,0,1500,0,0,0,0,1
759,1,1,4,1,15000,0,37000,4,1,0,0,0
760,2,1,5,0,30,0,8607,1,0,0,0,0
761,1,1,4,0,0,0,0,0,0,0,0,0
762,1,1,4,1,0,0,0,19,0,0,0,0
763,1,1,4,1,0,0,0,5,0,0,0,0
764,2,1,4,1,50,0,247090,0,2,0,0,0
765,1,1,3,1,1,0,42833,0,0,0,0,0
766,4,2,4,0,0,0,0,0,0,0,0,0
767,1,2,3,1,1200,0,0,0,0,0,0,0
768,1,1,4,0,1700,0,51814,1,1,0,0,0
769,2,2,4,1,1000,0,64488,0,0,0,0,0
770,2,2,3,0,500,0,83467,3,0,0,0,0
771,1,2,3,0,800,0,61500,11,0,0,0,0
772,1,1,3,1,1400,0,3900,5,0,0,0,0
773,2,2,3,0,980,0,31587,0,0,0,0,0
774,1,1,3,1,0,0,0,9,0,0,0,0
775,1,3,4,1,600,0,15900,3,0,0,0,0
776,2,2,3,0,3000,0,7000,0,1,0,0,0
777,1,3,3,1,2249,0,35449,0,0,0,0,1
778,1,2,3,1,600,0,154600,0,0,0,0,0
779,2,2,4,1,770,0,12500,14,1,0,0,0
780,1,1,4,0,500,0,2900,23,0,0,0,0
781,1,1,4,1,1022,0,19314,4,0,0,0,0
782,2,1,5,0,5571,0,54571,0,0,0,0,0
783,1,1,4,1,0,0,0,3,0,0,0,0
784,1,2,3,0,2999,0,16100,0,0,0,0,0
785,1,1,4,0,3800,0,14500,1,0,0,0,0
786,3,1,5,0,572,1,37912,2,1,0,0,0
787,1,1,3,1,1500,0,26493,4,0,0,0,0
788,1,2,3,0,2000,0,2000,4,0,0,0,0
789,1,1,7,0,36000,0,406000,0,0,0,0,0
790,1,2,3,1,500,0,15500,3,0,0,0,0
791,2,1,4,1,500,0,7600,13,1,0,0,0
792,2,2,3,0,2500,0,59000,0,0,0,0,0
793,1,2,3,1,2500,0,15300,1,0,0,0,0
794,1,1,4,0,0,0,0,0,0,0,0,1
795,1,1,4,0,0,0,0,39,0,0,0,0
796,2,2,3,0,500,0,25776,13,0,0,0,0
797,1,1,4,0,888,0,888,0,0,0,0,0
798,4,2,3,1,500,0,12650,27,0,0,0,0
799,2,1,5,0,239,0,32298,5,2,0,0,0
800,1,2,3,1,0,0,0,0,0,0,0,1
801,1,1,3,1,3000,0,366000,1,1,0,0,0
802,3,2,3,0,2500,0,30000,0,0,0,0,0
803,1,1,4,0,1023,0,47264,0,0,0,0,0
804,1,1,4,1,9000,0,9000,9,1,0,0,0
805,1,2,4,0,0,0,0,6,0,0,0,0
806,1,1,3,1,200,0,30939,0,0,0,0,0
807,1,1,4,1,500,0,11700,11,0,0,0,0
808,2,1,4,1,0,0,0,1,0,0,0,0
809,1,2,1,0,5000,0,35000,0,0,0,0,0
810,1,2,3,0,0,0,0,14,0,0,0,0
811,1,1,4,1,10000,0,130000,0,0,0,0,1
812,1,1,4,1,500,0,474868,0,1,0,0,0
813,4,1,4,0,680,0,38480,3,0,0,0,0
814,1,1,4,1,2700,0,1181100,0,0,0,0,0
815,2,1,5,0,8000,0,16350,5,1,0,0,0
816,1,1,4,0,168,0,7214,0,0,0,0,0
817,1,1,7,1,0,0,0,1,0,0,0,0
818,1,1,4,0,0,0,0,3,0,0,0,0
819,2,1,5,0,5000,0,595000,8,1,0,0,1
820,1,1,4,0,43000,0,52000,12,0,0,0,0
822,1,1,3,1,762,0,9872,7,0,0,0,0
823,2,1,4,1,3950,0,3950,2,0,0,0,0
824,2,2,3,1,0,0,0,3,1,0,0,0
825,2,1,5,0,3500,0,10000,14,1,0,0,0
826,2,1,5,0,550000,0,550000,0,0,0,0,0
827,1,1,3,1,1000,0,12000,0,0,0,0,0
828,1,1,4,1,500,0,45800,13,0,0,0,0
829,1,1,4,1,1000,0,15500,0,0,0,0,0
830,1,1,4,1,2850,0,2850,28,0,0,0,1
831,1,1,4,0,6000,0,6000,2,0,0,0,0
832,1,2,1,1,660,0,34808,0,0,0,0,0
833,2,2,3,0,1000,0,101300,3,0,0,0,0
834,1,2,3,1,1729,0,12079,0,0,0,0,0
835,1,1,4,0,50000,0,0,0,0,0,0,1
836,1,1,3,1,5500,0,55500,6,0,0,0,0
837,1,1,3,1,0,0,0,0,0,0,0,0
838,1,2,3,1,0,0,0,30,0,0,0,0
839,2,2,3,0,168,0,7087,0,0,0,0,0
840,1,1,4,0,8000,0,8000,5,0,0,0,0
841,1,1,3,0,1000,0,26698,0,0,0,0,1
842,1,1,4,1,0,0,0,0,0,0,0,0
843,1,1,4,1,5648,0,5648,7,0,0,0,0
844,1,2,3,1,919,0,4819,4,0,0,0,0
845,1,2,3,1,500,0,35782,0,0,0,0,0
846,1,2,3,1,482,0,11682,0,0,0,0,0
847,2,1,5,0,20000,0,80000,20,1,0,0,0
848,1,2,3,1,3500,0,0,0,0,0,0,0
849,2,1,4,1,79000,0,79000,5,0,0,0,0
850,2,1,5,0,90,0,22585,16,0,0,0,1
851,1,2,3,1,0,0,0,0,0,0,0,0
852,1,1,4,0,600,0,15550,4,3,0,0,0
853,1,1,3,1,0,0,0,15,0,0,0,0
854,1,1,3,1,17000,0,17000,31,0,0,0,0
855,2,1,4,1,1000,0,108300,3,1,0,0,0
856,1,2,2,0,0,0,0,0,0,0,0,0
857,2,2,4,1,15000,0,115000,2,0,0,0,0
858,1,1,4,1,170,0,9190,8,1,0,0,0
859,1,2,3,0,5000,0,460000,0,4,0,0,0
860,1,1,4,1,300,0,51460,0,0,0,0,0
861,4,2,4,0,1000,0,819000,0,0,0,0,0
862,1,2,3,0,0,0,0,0,0,0,0,0
863,1,1,4,0,40000,0,40000,0,0,0,0,0
864,1,2,3,1,13000,0,13000,4,0,0,0,0
865,1,1,4,0,500,0,4350,0,0,0,0,0
866,1,1,4,0,20000,0,20000,0,0,0,0,0
867,1,3,4,1,1000,0,29000,17,0,0,0,0
868,1,1,3,1,3792,0,3792,4,0,0,0,0
869,1,1,4,0,500,0,132770,2,0,0,0,1
870,1,2,3,1,3386,0,8386,0,0,0,0,0
871,4,1,4,0,1249,0,121249,4,0,0,0,0
872,1,2,2,1,0,0,0,0,0,0,0,0
873,1,1,4,1,1988,180,0,33,0,0,0,0
874,1,2,3,0,795,0,10604,0,0,0,0,0
875,2,2,4,1,100,0,0,1,0,0,0,0
876,1,2,3,1,590,0,1000,26,1,0,0,0
877,2,2,4,0,1000,0,14500,0,0,0,0,0
878,1,2,4,0,0,0,0,0,0,0,0,0
879,1,1,3,1,4000,0,4000,10,0,0,0,0
880,2,2,3,0,0,0,0,2,0,0,0,0
881,1,2,4,0,1381,0,6909,3,0,0,0,0
882,2,1,4,1,3500,0,17500,6,0,0,0,0
883,1,1,4,0,700,0,136000,2,0,0,0,0
884,1,1,4,1,2000,0,202580,0,0,0,0,0
885,1,1,4,0,35000,0,0,0,0,0,0,0
886,1,2,3,1,5000,0,17000,0,0,0,0,0
887,1,1,3,1,0,0,0,18,0,0,0,0
888,1,2,3,0,0,0,0,25,0,0,0,0
889,1,2,3,1,9000,0,9000,11,0,0,0,0
890,2,1,5,0,2100,0,389000,6,2,0,0,0
891,1,1,4,0,1100,0,99400,1,0,0,0,0
892,1,1,4,0,3500,0,111153,17,0,0,0,0
893,1,1,3,1,90000,0,0,0,0,0,0,0
894,1,1,3,1,70000,0,0,8,1,0,0,0
895,1,1,3,1,0,0,0,0,0,0,0,0
896,2,1,5,0,4799,0,0,0,1,0,0,0
897,2,1,5,0,9520,0,666400,6,1,0,0,0
898,1,2,4,0,1600,0,0,0,0,0,0,0
899,1,1,3,1,3888,0,3888,20,0,0,0,0
900,1,1,3,1,500,0,12300,8,1,0,0,0
901,1,1,4,1,1179,0,155309,1,0,0,0,0
902,1,1,3,1,1500,0,32000,2,0,0,0,0
903,1,1,7,0,7000,0,17000,2,0,0,0,0
904,1,1,4,1,0,0,0,1,0,0,0,0
905,2,2,4,1,800,0,5800,39,0,0,0,1
906,1,2,3,1,1000,0,3000,13,1,0,0,0
907,1,2,3,1,4000,0,0,1,0,0,0,0
908,1,2,3,1,1000,0,17000,3,0,0,0,0
909,1,1,3,1,2000,0,105600,0,0,0,0,0
910,1,1,3,1,0,0,0,20,0,0,0,0
911,1,1,4,0,3200,0,6000,1,0,0,0,0
912,4,1,4,1,600,0,31200,41,0,0,0,0
913,1,3,3,1,1000,0,18333,1,0,0,0,0
914,1,2,3,1,0,0,0,0,0,0,0,0
915,1,1,7,0,1000,0,3211000,0,1,0,0,0
916,2,1,5,0,10000,0,13500,19,0,0,0,0
917,1,1,3,1,500,0,0,0,0,0,0,0
918,2,2,3,0,500,0,16559,5,0,0,0,0
919,1,1,4,0,800,0,38930,19,0,0,0,0
920,1,1,3,1,550,0,27863,0,0,0,0,0
921,2,1,3,0,1500,0,349500,0,0,0,0,0
922,1,1,3,1,500,0,16250,41,0,0,0,0
923,2,1,4,1,0,0,0,0,0,0,0,0
924,1,1,4,0,149900,0,149900,3,2,0,0,0
925,2,1,4,1,13000,0,143000,0,0,0,0,0
926,2,1,4,1,500,0,89500,0,0,0,0,0
927,1,1,4,0,168,0,10800,2,0,0,0,0
928,1,1,4,1,1500,0,37100,0,0,0,0,0
929,1,1,4,0,30,0,9890,14,0,0,0,0
930,1,2,3,0,2299,0,0,11,0,0,0,0
931,1,2,3,0,0,0,0,8,0,0,0,0
932,2,1,5,0,2200,0,5400,0,0,0,0,0
933,1,1,4,1,6500,0,6500,3,0,0,0,0
934,1,1,3,1,1000,0,11299,0,1,0,0,0
935,2,1,4,1,442,0,22607,1,0,0,0,0
936,2,2,3,0,0,0,0,1,0,0,0,0
937,1,1,4,0,0,0,0,20,0,0,0,0
938,1,2,3,0,0,0,0,23,0,0,0,0
939,1,2,3,0,1000,0,5400,0,0,0,0,0
940,2,2,3,0,1100,0,42700,3,0,0,0,0
941,3,1,5,1,1300,0,421900,0,0,0,0,0
942,2,1,4,1,600,0,3600,2,0,0,0,0
943,1,1,3,1,0,0,0,3,0,0,0,0
944,1,1,4,0,0,0,0,1,0,0,0,1
945,1,1,4,0,500,0,319250,0,0,0,0,0
946,1,1,4,0,7500,0,107500,3,0,0,0,0
947,1,1,3,1,700,0,19400,8,0,0,0,0
948,1,2,3,0,3348,0,4831,1,0,0,0,0
949,1,1,4,1,490000,0,490000,6,0,0,0,0
950,1,1,4,0,42000,0,42000,1,0,0,0,0
951,1,1,4,0,600,0,7600,0,0,0,0,0
952,1,1,3,1,4432,0,4432,1,1,0,0,0
953,2,1,4,1,12100,0,258100,0,0,0,0,0
954,1,1,4,0,30000,0,310000,1,0,0,0,0
955,1,1,4,1,5000,0,5000,3,0,0,0,0
956,2,2,2,1,1000,0,27544,0,0,0,0,0
957,1,1,4,0,3206,0,409900,14,0,0,0,0
958,1,2,3,1,1000,0,2100,14,0,0,0,0
959,1,1,4,0,0,0,0,26,1,0,0,0
960,2,2,3,0,700,0,20000,0,0,0,0,0
961,2,2,3,0,2000,0,439572,0,0,0,0,0
962,1,1,4,1,500,0,18800,0,0,0,0,0
963,1,1,4,1,8000,0,8000,15,0,0,0,0
964,1,1,4,0,2398,0,0,26,1,0,1,0
965,1,2,3,1,3800,0,3800,1,0,0,0,0
966,1,2,3,1,3800,0,11800,25,0,0,0,0
967,1,1,4,1,10000,0,0,0,0,0,0,0
968,1,3,3,1,4800,0,14800,37,1,0,0,0
969,1,2,4,0,0,184,0,1,0,0,0,0
970,1,2,3,1,0,0,0,0,0,0,0,0
971,1,1,4,0,3000,0,8000,0,0,0,0,0
972,1,1,4,0,87000,0,0,0,0,0,0,0
973,2,1,4,1,0,0,0,1,0,0,0,0
974,1,1,4,1,0,0,0,0,0,0,0,0
975,1,2,4,0,47,0,23148,28,1,0,0,0
976,2,1,3,1,5000,0,25800,5,0,0,0,0
977,2,2,3,0,538,0,72348,20,1,0,0,0
978,1,1,4,0,1000,0,1000,1,0,0,0,0
979,1,2,4,0,17500,0,17500,0,0,0,0,0
980,1,1,4,1,150,0,16016,0,0,0,0,0
981,2,1,4,1,3688,0,8688,24,0,0,0,0
982,1,1,4,0,500,0,8300,0,0,0,0,0
983,1,1,3,1,0,0,0,1,0,0,0,0
984,1,1,4,0,616,0,4100,0,0,0,0,0
985,2,1,4,1,0,0,0,0,0,0,0,0
986,1,2,3,1,3899,0,3899,0,0,0,0,0
987,2,1,4,0,5000,0,254500,0,1,0,0,0
988,1,1,4,0,1000,0,8000,5,0,0,0,0
989,2,1,4,1,80000,0,450000,4,4,0,0,0
990,1,1,7,1,0,0,0,0,0,0,0,0
991,1,1,4,1,9700,0,39700,0,0,0,0,0
992,1,1,4,1,1000,0,1000,1,0,0,0,0
993,1,1,4,1,0,0,0,22,0,0,0,0
994,1,1,3,1,4800,0,20700,0,0,0,0,0
995,1,1,4,0,8000,0,0,8,0,0,0,0
996,1,1,4,0,550,0,16144,4,0,0,0,0
997,1,1,3,0,1500,0,0,0,0,0,0,0
998,1,1,3,1,2600,0,38000,3,0,0,0,0
999,1,1,4,0,30000,0,574000,1,0,0,0,0
1000,2,1,5,0,500,0,563400,5,0,0,0,0
1001,2,1,5,0,167,0,24061,27,0,0,0,0
1002,1,1,4,0,2000,0,12000,0,0,0,0,0
1003,2,1,5,0,0,0,0,8,0,0,0,0
1004,1,1,4,1,0,0,0,4,0,0,0,0
1005,1,2,4,0,2500,0,5500,12,0,0,0,0
1006,1,1,2,1,80000,0,80000,2,1,0,0,0
1007,2,1,4,1,80000,0,160000,11,0,0,0,0
1008,1,1,4,0,3000,0,18000,0,0,0,0,0
1009,2,2,3,0,0,94,0,3,0,0,0,0
1010,1,1,4,0,6500,0,6500,11,0,0,0,0
1011,1,1,3,1,100,0,15400,1,0,0,0,0
1012,1,1,4,1,820,0,63400,8,0,0,0,0
1013,1,2,3,0,800,0,8700,4,0,0,0,0
1014,1,2,4,0,5000,0,15000,3,0,2,0,1
1015,1,1,4,1,500,0,88190,0,0,0,0,0
1016,1,1,4,0,800,0,143200,10,1,0,0,0
1017,2,1,5,0,2000,0,18412,1,0,0,0,0
1018,1,1,3,1,50000,0,0,9,0,0,0,0
1019,1,2,3,1,3000,0,6688,0,0,0,0,0
1020,1,1,6,1,1000,0,73222,0,0,0,0,0
1021,1,2,3,1,0,0,0,0,0,0,0,0
1022,1,1,3,1,0,0,0,0,0,0,0,0
1023,1,1,4,0,0,0,0,2,0,0,0,0
1024,1,1,3,1,3000,0,22000,1,0,0,0,0
